5998609;200;1119610.65873095;739122.110050346;4084.32;265.003;27.3853;52.03768;19.76182;Sun;M
5998609;324;1102507.56882491;723296.273905347;5486.4;257.398;29.457;49.51033;10.72752;Sun;M
5998609;420;1084092.69276599;720447.70628101;6492.24;246.496;33.2484;48.7711;13.42442;Sun;M
5998609;979;972507.816716939;705588.622147551;8839.2;232.762;47.1086;46.2771;17.56312;Sun;M
5998609;1129;942838.441312306;704428.741681674;8839.2;232.81;47.9935;45.5926;18.28812;Sun;M
5998609;1264;915832.385439168;703375.964182612;8839.2;232.666;47.315;45.8106;19.38752;Sun;M
5998609;1621;845621.270860701;688139.998327671;8839.2;233.078;45.7187;45.8476;24.18822;Sun;M
5998609;1821;806301.368195228;677226.071246612;8839.2;233.698;44.1953;47.7371;48.51892;Sun;M
5998609;2195;737654.410614507;658062.798409783;6309.36;254.753;29.2286;50.74701;6.15203;Sun;M
5998609;2330;715175.711430566;649189.118086945;5181.6;257.544;26.0579;51.45166;7.14079;Sun;M
5998609;2480;690397.788378706;642041.456879688;3870.96;266.157;21.60179;51.61877;10.3565;Sun;M
5998609;2800;643502.153739562;628494.312405497;1950.72;277.21;16.5852;52.96488;67.33482;Sun;M
5998826;0;1078370.87198317;748583.594036695;1310.64;277.329;16.82136;63.1793;85.53882;Mon;M
5998826;40;1074861.2266565;746046.784168771;1524;275.679;22.41899;61.15235;62.15372;Mon;M
5998826;70;1071166.96669289;745345.538103005;1981.2;273.373;22.56747;58.454936;44.12622;Mon;M
5998826;155;1060214.03216217;741104.555427795;2956.56;273.319;21.00456;56.57008;20.42192;Mon;M
5998826;434;1010790.52146146;729798.299215079;5852.16;250.347;24.85988;49.76573;17.35602;Mon;M
5998826;634;970677.645502353;722813.907799174;7620;236.17;28.272;51.0049;18.19042;Mon;M
5998826;784;940978.785411204;717647.661203451;8229.6;231.54;31.1267;50.67322;26.83152;Mon;M
5998826;919;914386.653644768;713008.252154805;8229.6;231.703;30.2374;51.77249;29.00162;Mon;M
5998826;1281;843424.17405103;700121.696729684;8229.6;231.928;29.4915;52.98758;39.25692;Mon;M
5998826;1491;804360.299932464;684851.875534785;8199.12;232.812;29.3903;53.70277;117.64072;Mon;M
5998826;1875;737029.00861854;657951.573099481;6248.4;252.121;20.6145;56.84242;11.08946;Mon;M
5998826;2010;716098.93097706;644544.368466114;5334;256.446;18.3422;57.31895;10.85316;Mon;M
5998826;2155;691559.255557979;638672.402832508;4206.24;263.319;16.55211;58.0971;10.46741;Mon;M
5998826;2495;643618.590346816;628639.164582201;2011.68;277.12;13.91788;55.98698;12.58282;Mon;M
5998894;0;1078318.14128852;748502.385916374;1219.2;276.958;18.22006;62.82385;80.57492;Mon;M
5998894;30;1075031.90230246;746413.40954442;1706.88;274.723;22.66848;60.147544;55.54212;Mon;M
5998894;59;1071147.68142755;745544.424495798;2346.96;273.39;22.36235;58.04961;40.17382;Mon;M
5998894;139;1060170.32501004;740968.471578297;3322.32;269.783;21.82725;54.47174;15.31102;Mon;M
5998894;404;1011397.59583599;729265.034709893;6461.76;245.488;25.37017;50.45677;14.93342;Mon;M
5998894;599;971068.281479364;722388.972980129;8077.2;239.221;26.4413;51.57441;14.69612;Mon;M
5998894;744;940962.609595185;717269.345652624;8839.2;230.02;32.0017;50.31354;31.78852;Mon;M
5998894;874;914253.303337282;712669.555536897;8839.2;230.179;31.0323;51.46023;35.07262;Mon;M
5998894;1221;843459.655376948;700222.738737506;8839.2;230.396;30.0998;52.76589;47.21442;Mon;M
5998894;1421;804500.852340525;684866.794048661;8839.2;230.933;29.4525;53.79225;112.97672;Mon;M
5998894;1790;738812.217749608;655144.249665414;6461.76;246.054;24.26427;55.8661;27.74312;Mon;M
5998894;1930;714934.537992568;646933.649144396;5242.56;255.777;18.66389;57.33317;10.71275;Mon;M
5998894;2075;690777.609221523;640648.426203195;4053.84;267.021;16.44535;58.318958;9.98328;Mon;M
5998894;2395;643714.920198628;629027.904001323;1859.28;279.07;12.96244;55.43681;18.77462;Mon;M
5999018;0;1078374.59435657;748617.186258516;1066.8;277.625;15.715277;63.46;89.46162;Mon;M
5999018;35;1075119.37019548;745607.417422192;1463.04;275.999;22.2954;61.526;64.85062;Mon;M
5999018;65;1071222.34218612;744615.32067278;1889.76;275.852;22.57933;60.94798;60.28322;Mon;M
5999018;145;1060429.27705518;741306.801246999;2834.64;272.915;21.10009;56.14117;18.82972;Mon;M
5999018;419;1010781.90572885;728042.305627009;5730.24;251.307;24.77964;49.59693;17.99512;Mon;M
5999018;614;970376.63786724;721410.560095844;7315.2;238.489;26.8642;51.44131;15.56962;Mon;M
5999018;749;941840.06586048;716698.573152981;8229.6;231.537;31.0682;50.66273;26.68712;Mon;M
5999018;879;914677.464503866;712243.228888516;8229.6;231.699;30.2131;51.75476;28.88382;Mon;M
5999018;1221;844184.95839971;700246.309541344;8229.6;231.929;29.4931;52.98222;39.10732;Mon;M
5999018;1421;804671.164146621;684904.718610333;8229.6;232.569;29.3936;53.71443;117.02472;Mon;M
5999018;1775;737449.97543853;658036.884413553;6522.72;245.594;24.652;55.76254;33.10672;Mon;M
5999018;1920;714720.39836485;648472.262546671;5394.96;256.921;18.17661;57.44362;10.80838;Mon;M
5999018;2075;690516.947527548;641654.665089874;4267.2;262.86;16.62303;58.12534;10.55678;Mon;M
5999018;2400;643753.793901321;628329.397378851;2316.48;276.812;13.95031;56.19898;12.64492;Mon;M
5999050;0;1078632.92319995;748478.119520883;1402.08;277.726;15.3133195;63.55563;90.94742;Mon;M
5999050;40;1074897.78528095;745815.64897992;2011.68;273.373;22.8101;58.328532;43.17692;Mon;M
5999050;75;1070774.33295979;745098.404408771;2468.88;273.462;21.37156;56.14213;21.74242;Mon;M
5999050;149;1060292.52102741;741276.132381686;3291.84;269.683;21.85602;54.44638;15.38122;Mon;M
5999050;419;1010860.15405939;729357.69003452;6431.28;245.737;25.31689;50.43432;15.00212;Mon;M
5999050;614;970729.166258197;722449.911881034;8229.6;231.568;31.0235;50.10254;24.90902;Mon;M
5999050;759;941035.497173872;717350.402712481;8839.2;230.02;32.0054;50.31154;31.79082;Mon;M
5999050;889;914619.265545364;712807.055407091;8839.2;230.178;31.0438;51.4484;35.04892;Mon;M
5999050;1241;843807.705043263;700589.208852647;8839.2;230.398;30.1062;52.76713;47.27632;Mon;M
5999050;1446;804565.295780382;685290.220068073;8839.2;230.935;29.4489;53.79395;113.22572;Mon;M
5999050;1835;737756.056783434;658153.401294563;6431.28;246.311;24.27492;55.88047;26.46442;Mon;M
5999050;1990;715451.929127951;644090.758607335;5181.6;255.846;18.59328;57.28362;10.78672;Mon;M
5999050;2155;692700.960595475;629646.532979822;4267.2;262.813;16.63931;57.91643;10.47287;Mon;M
